     JDTDB;            Calendar Date (TDB);X;Y;Z
2465240.917; A.D. 2037-Jul-01 10:00:00.0000;0.16609966;-1.002945097;8.56199E-05
2465241; A.D. 2037-Jul-01 12:00:00.0000;0.16749031;-1.002715663;8.56405E-05
2465241.083; A.D. 2037-Jul-01 14:00:00.0000;0.168880641;-1.002484275;8.56605E-05
2465241.167; A.D. 2037-Jul-01 16:00:00.0000;0.170270651;-1.002250932;8.56799E-05
2465241.25; A.D. 2037-Jul-01 18:00:00.0000;0.171660336;-1.002015635;8.56987E-05
2465241.333; A.D. 2037-Jul-01 20:00:00.0000;0.173049694;-1.001778384;8.57169E-05
2465241.417; A.D. 2037-Jul-01 22:00:00.0000;0.174438723;-1.001539179;8.57344E-05
2465241.5; A.D. 2037-Jul-02 00:00:00.0000;0.175827419;-1.001298021;8.57513E-05
2465241.583; A.D. 2037-Jul-02 02:00:00.0000;0.177215781;-1.00105491;8.57675E-05
2465241.667; A.D. 2037-Jul-02 04:00:00.0000;0.178603805;-1.000809846;8.5783E-05
2465241.75; A.D. 2037-Jul-02 06:00:00.0000;0.179991489;-1.000562829;8.57978E-05
2465241.833; A.D. 2037-Jul-02 08:00:00.0000;0.18137883;-1.00031386;8.58119E-05
2465241.917; A.D. 2037-Jul-02 10:00:00.0000;0.182765826;-1.00006294;8.58253E-05
2465242; A.D. 2037-Jul-02 12:00:00.0000;0.184152474;-0.999810068;8.58379E-05
2465242.083; A.D. 2037-Jul-02 14:00:00.0000;0.185538772;-0.999555245;8.58498E-05
2465242.167; A.D. 2037-Jul-02 16:00:00.0000;0.186924716;-0.999298472;8.58609E-05
2465242.25; A.D. 2037-Jul-02 18:00:00.0000;0.188310304;-0.999039748;8.58712E-05
2465242.333; A.D. 2037-Jul-02 20:00:00.0000;0.189695533;-0.998779074;8.58808E-05
2465242.417; A.D. 2037-Jul-02 22:00:00.0000;0.191080402;-0.99851645;8.58895E-05
2465242.5; A.D. 2037-Jul-03 00:00:00.0000;0.192464906;-0.998251877;8.58975E-05
2465242.583; A.D. 2037-Jul-03 02:00:00.0000;0.193849044;-0.997985354;8.59046E-05
2465242.667; A.D. 2037-Jul-03 04:00:00.0000;0.195232813;-0.997716884;8.59109E-05
2465242.75; A.D. 2037-Jul-03 06:00:00.0000;0.19661621;-0.997446464;8.59163E-05
2465242.833; A.D. 2037-Jul-03 08:00:00.0000;0.197999232;-0.997174097;8.59209E-05
2465242.917; A.D. 2037-Jul-03 10:00:00.0000;0.199381878;-0.996899783;8.59246E-05
2465243; A.D. 2037-Jul-03 12:00:00.0000;0.200764143;-0.996623521;8.59274E-05
2465243.083; A.D. 2037-Jul-03 14:00:00.0000;0.202146026;-0.996345312;8.59293E-05
2465243.167; A.D. 2037-Jul-03 16:00:00.0000;0.203527524;-0.996065157;8.59303E-05
2465243.25; A.D. 2037-Jul-03 18:00:00.0000;0.204908634;-0.995783055;8.59304E-05
2465243.333; A.D. 2037-Jul-03 20:00:00.0000;0.206289353;-0.995499009;8.59296E-05
2465243.417; A.D. 2037-Jul-03 22:00:00.0000;0.207669679;-0.995213016;8.59279E-05
2465243.5; A.D. 2037-Jul-04 00:00:00.0000;0.20904961;-0.994925079;8.59252E-05
2465243.583; A.D. 2037-Jul-04 02:00:00.0000;0.210429142;-0.994635197;8.59215E-05
2465243.667; A.D. 2037-Jul-04 04:00:00.0000;0.211808272;-0.994343372;8.59169E-05
2465243.75; A.D. 2037-Jul-04 06:00:00.0000;0.213186999;-0.994049602;8.59113E-05
2465243.833; A.D. 2037-Jul-04 08:00:00.0000;0.21456532;-0.993753889;8.59048E-05
2465243.917; A.D. 2037-Jul-04 10:00:00.0000;0.215943231;-0.993456233;8.58972E-05
2465244; A.D. 2037-Jul-04 12:00:00.0000;0.21732073;-0.993156635;8.58887E-05
2465244.083; A.D. 2037-Jul-04 14:00:00.0000;0.218697814;-0.992855094;8.58791E-05
2465244.167; A.D. 2037-Jul-04 16:00:00.0000;0.220074481;-0.992551612;8.58686E-05
2465244.25; A.D. 2037-Jul-04 18:00:00.0000;0.221450729;-0.992246189;8.5857E-05
2465244.333; A.D. 2037-Jul-04 20:00:00.0000;0.222826553;-0.991938824;8.58444E-05
2465244.417; A.D. 2037-Jul-04 22:00:00.0000;0.224201952;-0.99162952;8.58307E-05
2465244.5; A.D. 2037-Jul-05 00:00:00.0000;0.225576923;-0.991318275;8.5816E-05
2465244.583; A.D. 2037-Jul-05 02:00:00.0000;0.226951464;-0.991005091;8.58003E-05
2465244.667; A.D. 2037-Jul-05 04:00:00.0000;0.228325571;-0.990689967;8.57835E-05
2465244.75; A.D. 2037-Jul-05 06:00:00.0000;0.229699241;-0.990372905;8.57656E-05
2465244.833; A.D. 2037-Jul-05 08:00:00.0000;0.231072473;-0.990053905;8.57466E-05
2465244.917; A.D. 2037-Jul-05 10:00:00.0000;0.232445263;-0.989732967;8.57266E-05
2465245; A.D. 2037-Jul-05 12:00:00.0000;0.233817609;-0.989410091;8.57055E-05
2465245.083; A.D. 2037-Jul-05 14:00:00.0000;0.235189508;-0.989085279;8.56833E-05
2465245.167; A.D. 2037-Jul-05 16:00:00.0000;0.236560957;-0.98875853;8.56601E-05
2465245.25; A.D. 2037-Jul-05 18:00:00.0000;0.237931954;-0.988429845;8.56357E-05
2465245.333; A.D. 2037-Jul-05 20:00:00.0000;0.239302495;-0.988099225;8.56102E-05
2465245.417; A.D. 2037-Jul-05 22:00:00.0000;0.240672579;-0.987766669;8.55836E-05
2465245.5; A.D. 2037-Jul-06 00:00:00.0000;0.242042202;-0.987432179;8.55559E-05
2465245.583; A.D. 2037-Jul-06 02:00:00.0000;0.243411362;-0.987095755;8.5527E-05
2465245.667; A.D. 2037-Jul-06 04:00:00.0000;0.244780056;-0.986757397;8.54971E-05
2465245.75; A.D. 2037-Jul-06 06:00:00.0000;0.246148281;-0.986417106;8.5466E-05
2465245.833; A.D. 2037-Jul-06 08:00:00.0000;0.247516035;-0.986074883;8.54338E-05
2465245.917; A.D. 2037-Jul-06 10:00:00.0000;0.248883314;-0.985730727;8.54004E-05
2465246; A.D. 2037-Jul-06 12:00:00.0000;0.250250117;-0.98538464;8.53659E-05
2465246.083; A.D. 2037-Jul-06 14:00:00.0000;0.251616439;-0.985036622;8.53303E-05
2465246.167; A.D. 2037-Jul-06 16:00:00.0000;0.25298228;-0.984686673;8.52936E-05
2465246.25; A.D. 2037-Jul-06 18:00:00.0000;0.254347635;-0.984334793;8.52556E-05
2465246.333; A.D. 2037-Jul-06 20:00:00.0000;0.255712502;-0.983980984;8.52166E-05
2465246.417; A.D. 2037-Jul-06 22:00:00.0000;0.257076879;-0.983625246;8.51764E-05
2465246.5; A.D. 2037-Jul-07 00:00:00.0000;0.258440763;-0.98326758;8.5135E-05
2465246.583; A.D. 2037-Jul-07 02:00:00.0000;0.25980415;-0.982907985;8.50925E-05
2465246.667; A.D. 2037-Jul-07 04:00:00.0000;0.261167038;-0.982546463;8.50489E-05
2465246.75; A.D. 2037-Jul-07 06:00:00.0000;0.262529425;-0.982183014;8.5004E-05
2465246.833; A.D. 2037-Jul-07 08:00:00.0000;0.263891308;-0.981817638;8.49581E-05
2465246.917; A.D. 2037-Jul-07 10:00:00.0000;0.265252683;-0.981450336;8.4911E-05
2465247; A.D. 2037-Jul-07 12:00:00.0000;0.266613549;-0.981081109;8.48627E-05
2465247.083; A.D. 2037-Jul-07 14:00:00.0000;0.267973902;-0.980709958;8.48133E-05
2465247.167; A.D. 2037-Jul-07 16:00:00.0000;0.269333739;-0.980336881;8.47627E-05
2465247.25; A.D. 2037-Jul-07 18:00:00.0000;0.270693059;-0.979961882;8.47109E-05
2465247.333; A.D. 2037-Jul-07 20:00:00.0000;0.272051857;-0.979584959;8.46581E-05
2465247.417; A.D. 2037-Jul-07 22:00:00.0000;0.273410132;-0.979206113;8.4604E-05
2465247.5; A.D. 2037-Jul-08 00:00:00.0000;0.27476788;-0.978825345;8.45488E-05
2465247.583; A.D. 2037-Jul-08 02:00:00.0000;0.276125099;-0.978442656;8.44925E-05
2465247.667; A.D. 2037-Jul-08 04:00:00.0000;0.277481787;-0.978058046;8.4435E-05
2465247.75; A.D. 2037-Jul-08 06:00:00.0000;0.278837939;-0.977671516;8.43764E-05
2465247.833; A.D. 2037-Jul-08 08:00:00.0000;0.280193554;-0.977283066;8.43167E-05
2465247.917; A.D. 2037-Jul-08 10:00:00.0000;0.281548629;-0.976892697;8.42558E-05
2465248; A.D. 2037-Jul-08 12:00:00.0000;0.28290316;-0.97650041;8.41938E-05
2465248.083; A.D. 2037-Jul-08 14:00:00.0000;0.284257146;-0.976106205;8.41307E-05
2465248.167; A.D. 2037-Jul-08 16:00:00.0000;0.285610582;-0.975710082;8.40665E-05
2465248.25; A.D. 2037-Jul-08 18:00:00.0000;0.286963468;-0.975312043;8.40011E-05
2465248.333; A.D. 2037-Jul-08 20:00:00.0000;0.288315799;-0.974912088;8.39346E-05
2465248.417; A.D. 2037-Jul-08 22:00:00.0000;0.289667573;-0.974510217;8.3867E-05
2465248.5; A.D. 2037-Jul-09 00:00:00.0000;0.291018788;-0.974106432;8.37984E-05
2465248.583; A.D. 2037-Jul-09 02:00:00.0000;0.292369439;-0.973700732;8.37286E-05
2465248.667; A.D. 2037-Jul-09 04:00:00.0000;0.293719525;-0.97329312;8.36578E-05
2465248.75; A.D. 2037-Jul-09 06:00:00.0000;0.295069043;-0.972883594;8.35858E-05
2465248.833; A.D. 2037-Jul-09 08:00:00.0000;0.29641799;-0.972472156;8.35128E-05
2465248.917; A.D. 2037-Jul-09 10:00:00.0000;0.297766363;-0.972058807;8.34388E-05
2465249; A.D. 2037-Jul-09 12:00:00.0000;0.29911416;-0.971643546;8.33637E-05
2465249.083; A.D. 2037-Jul-09 14:00:00.0000;0.300461377;-0.971226376;8.32875E-05
2465249.167; A.D. 2037-Jul-09 16:00:00.0000;0.301808011;-0.970807296;8.32103E-05
2465249.25; A.D. 2037-Jul-09 18:00:00.0000;0.303154061;-0.970386308;8.31321E-05
2465249.333; A.D. 2037-Jul-09 20:00:00.0000;0.304499522;-0.969963411;8.30528E-05
2465249.417; A.D. 2037-Jul-09 22:00:00.0000;0.305844393;-0.969538607;8.29726E-05
2465249.5; A.D. 2037-Jul-10 00:00:00.0000;0.30718867;-0.969111896;8.28913E-05
2465249.583; A.D. 2037-Jul-10 02:00:00.0000;0.308532351;-0.96868328;8.28091E-05
2465249.667; A.D. 2037-Jul-10 04:00:00.0000;0.309875433;-0.968252758;8.27259E-05
2465249.75; A.D. 2037-Jul-10 06:00:00.0000;0.311217912;-0.967820331;8.26417E-05
2465249.833; A.D. 2037-Jul-10 08:00:00.0000;0.312559787;-0.967386001;8.25566E-05
2465249.917; A.D. 2037-Jul-10 10:00:00.0000;0.313901054;-0.966949768;8.24705E-05
2465250; A.D. 2037-Jul-10 12:00:00.0000;0.315241711;-0.966511632;8.23836E-05
2465250.083; A.D. 2037-Jul-10 14:00:00.0000;0.316581754;-0.966071595;8.22957E-05
2465250.167; A.D. 2037-Jul-10 16:00:00.0000;0.31792118;-0.965629657;8.22069E-05
2465250.25; A.D. 2037-Jul-10 18:00:00.0000;0.319259988;-0.96518582;8.21172E-05
2465250.333; A.D. 2037-Jul-10 20:00:00.0000;0.320598174;-0.964740083;8.20266E-05
2465250.417; A.D. 2037-Jul-10 22:00:00.0000;0.321935735;-0.964292447;8.19352E-05
2465250.5; A.D. 2037-Jul-11 00:00:00.0000;0.323272669;-0.963842914;8.1843E-05
2465250.583; A.D. 2037-Jul-11 02:00:00.0000;0.324608972;-0.963391484;8.17499E-05
2465250.667; A.D. 2037-Jul-11 04:00:00.0000;0.325944642;-0.962938158;8.1656E-05
2465250.75; A.D. 2037-Jul-11 06:00:00.0000;0.327279675;-0.962482937;8.15613E-05
2465250.833; A.D. 2037-Jul-11 08:00:00.0000;0.32861407;-0.962025821;8.14659E-05
2465250.917; A.D. 2037-Jul-11 10:00:00.0000;0.329947823;-0.961566812;8.13697E-05
2465251; A.D. 2037-Jul-11 12:00:00.0000;0.331280931;-0.96110591;8.12727E-05
2465251.083; A.D. 2037-Jul-11 14:00:00.0000;0.332613392;-0.960643117;8.1175E-05
2465251.167; A.D. 2037-Jul-11 16:00:00.0000;0.333945202;-0.960178432;8.10767E-05
2465251.25; A.D. 2037-Jul-11 18:00:00.0000;0.335276359;-0.959711857;8.09776E-05
2465251.333; A.D. 2037-Jul-11 20:00:00.0000;0.33660686;-0.959243393;8.08779E-05
2465251.417; A.D. 2037-Jul-11 22:00:00.0000;0.337936702;-0.958773041;8.07775E-05
2465251.5; A.D. 2037-Jul-12 00:00:00.0000;0.339265882;-0.958300801;8.06765E-05
2465251.583; A.D. 2037-Jul-12 02:00:00.0000;0.340594398;-0.957826674;8.05749E-05
2465251.667; A.D. 2037-Jul-12 04:00:00.0000;0.341922246;-0.957350662;8.04727E-05
2465251.75; A.D. 2037-Jul-12 06:00:00.0000;0.343249424;-0.956872765;8.03699E-05
2465251.833; A.D. 2037-Jul-12 08:00:00.0000;0.344575928;-0.956392985;8.02666E-05
2465251.917; A.D. 2037-Jul-12 10:00:00.0000;0.345901757;-0.955911321;8.01628E-05
2465252; A.D. 2037-Jul-12 12:00:00.0000;0.347226907;-0.955427776;8.00585E-05
2465252.083; A.D. 2037-Jul-12 14:00:00.0000;0.348551374;-0.954942349;7.99536E-05
2465252.167; A.D. 2037-Jul-12 16:00:00.0000;0.349875158;-0.954455043;7.98484E-05
2465252.25; A.D. 2037-Jul-12 18:00:00.0000;0.351198254;-0.953965857;7.97427E-05
2465252.333; A.D. 2037-Jul-12 20:00:00.0000;0.352520659;-0.953474794;7.96365E-05
2465252.417; A.D. 2037-Jul-12 22:00:00.0000;0.353842371;-0.952981853;7.953E-05
2465252.5; A.D. 2037-Jul-13 00:00:00.0000;0.355163388;-0.952487036;7.94231E-05
2465252.583; A.D. 2037-Jul-13 02:00:00.0000;0.356483705;-0.951990345;7.93159E-05
2465252.667; A.D. 2037-Jul-13 04:00:00.0000;0.357803321;-0.951491779;7.92084E-05
2465252.75; A.D. 2037-Jul-13 06:00:00.0000;0.359122233;-0.95099134;7.91005E-05
2465252.833; A.D. 2037-Jul-13 08:00:00.0000;0.360440437;-0.95048903;7.89924E-05
2465252.917; A.D. 2037-Jul-13 10:00:00.0000;0.361757931;-0.949984848;7.88841E-05
2465253; A.D. 2037-Jul-13 12:00:00.0000;0.363074711;-0.949478797;7.87755E-05
2465253.083; A.D. 2037-Jul-13 14:00:00.0000;0.364390777;-0.948970877;7.86667E-05
2465253.167; A.D. 2037-Jul-13 16:00:00.0000;0.365706123;-0.948461089;7.85577E-05
2465253.25; A.D. 2037-Jul-13 18:00:00.0000;0.367020748;-0.947949435;7.84486E-05
2465253.333; A.D. 2037-Jul-13 20:00:00.0000;0.368334649;-0.947435915;7.83394E-05
2465253.417; A.D. 2037-Jul-13 22:00:00.0000;0.369647822;-0.946920531;7.82301E-05
2465253.5; A.D. 2037-Jul-14 00:00:00.0000;0.370960266;-0.946403283;7.81207E-05
2465253.583; A.D. 2037-Jul-14 02:00:00.0000;0.372271977;-0.945884174;7.80112E-05
2465253.667; A.D. 2037-Jul-14 04:00:00.0000;0.373582952;-0.945363203;7.79017E-05
2465253.75; A.D. 2037-Jul-14 06:00:00.0000;0.374893189;-0.944840373;7.77922E-05
2465253.833; A.D. 2037-Jul-14 08:00:00.0000;0.376202685;-0.944315684;7.76828E-05
2465253.917; A.D. 2037-Jul-14 10:00:00.0000;0.377511437;-0.943789137;7.75733E-05
2465254; A.D. 2037-Jul-14 12:00:00.0000;0.378819442;-0.943260734;7.7464E-05
2465254.083; A.D. 2037-Jul-14 14:00:00.0000;0.380126698;-0.942730475;7.73547E-05
2465254.167; A.D. 2037-Jul-14 16:00:00.0000;0.381433202;-0.942198363;7.72456E-05
2465254.25; A.D. 2037-Jul-14 18:00:00.0000;0.38273895;-0.941664398;7.71366E-05
2465254.333; A.D. 2037-Jul-14 20:00:00.0000;0.384043941;-0.941128581;7.70278E-05
2465254.417; A.D. 2037-Jul-14 22:00:00.0000;0.385348171;-0.940590914;7.69192E-05
2465254.5; A.D. 2037-Jul-15 00:00:00.0000;0.386651638;-0.940051398;7.68108E-05
2465254.583; A.D. 2037-Jul-15 02:00:00.0000;0.387954339;-0.939510034;7.67027E-05
2465254.667; A.D. 2037-Jul-15 04:00:00.0000;0.389256271;-0.938966823;7.65948E-05
2465254.75; A.D. 2037-Jul-15 06:00:00.0000;0.390557432;-0.938421766;7.64872E-05
2465254.833; A.D. 2037-Jul-15 08:00:00.0000;0.391857818;-0.937874866;7.638E-05
2465254.917; A.D. 2037-Jul-15 10:00:00.0000;0.393157428;-0.937326122;7.62731E-05
2465255; A.D. 2037-Jul-15 12:00:00.0000;0.394456257;-0.936775537;7.61665E-05
2465255.083; A.D. 2037-Jul-15 14:00:00.0000;0.395754305;-0.936223111;7.60603E-05
2465255.167; A.D. 2037-Jul-15 16:00:00.0000;0.397051567;-0.935668846;7.59545E-05
2465255.25; A.D. 2037-Jul-15 18:00:00.0000;0.398348041;-0.935112744;7.58492E-05
2465255.333; A.D. 2037-Jul-15 20:00:00.0000;0.399643725;-0.934554804;7.57443E-05
2465255.417; A.D. 2037-Jul-15 22:00:00.0000;0.400938616;-0.93399503;7.56399E-05
2465255.5; A.D. 2037-Jul-16 00:00:00.0000;0.402232711;-0.933433422;7.5536E-05
2465255.583; A.D. 2037-Jul-16 02:00:00.0000;0.403526008;-0.932869981;7.54326E-05
2465255.667; A.D. 2037-Jul-16 04:00:00.0000;0.404818503;-0.932304708;7.53297E-05
2465255.75; A.D. 2037-Jul-16 06:00:00.0000;0.406110194;-0.931737606;7.52274E-05
2465255.833; A.D. 2037-Jul-16 08:00:00.0000;0.407401079;-0.931168675;7.51257E-05
2465255.917; A.D. 2037-Jul-16 10:00:00.0000;0.408691155;-0.930597917;7.50245E-05
2465256; A.D. 2037-Jul-16 12:00:00.0000;0.409980419;-0.930025333;7.4924E-05
2465256.083; A.D. 2037-Jul-16 14:00:00.0000;0.411268869;-0.929450924;7.48241E-05
2465256.167; A.D. 2037-Jul-16 16:00:00.0000;0.412556502;-0.928874693;7.47249E-05
2465256.25; A.D. 2037-Jul-16 18:00:00.0000;0.413843315;-0.928296639;7.46263E-05
2465256.333; A.D. 2037-Jul-16 20:00:00.0000;0.415129306;-0.927716764;7.45284E-05
2465256.417; A.D. 2037-Jul-16 22:00:00.0000;0.416414472;-0.927135071;7.44313E-05
2465256.5; A.D. 2037-Jul-17 00:00:00.0000;0.417698811;-0.92655156;7.43348E-05
2465256.583; A.D. 2037-Jul-17 02:00:00.0000;0.41898232;-0.925966232;7.42391E-05
2465256.667; A.D. 2037-Jul-17 04:00:00.0000;0.420264996;-0.92537909;7.41441E-05
2465256.75; A.D. 2037-Jul-17 06:00:00.0000;0.421546838;-0.924790133;7.405E-05
2465256.833; A.D. 2037-Jul-17 08:00:00.0000;0.422827841;-0.924199365;7.39566E-05
2465256.917; A.D. 2037-Jul-17 10:00:00.0000;0.424108005;-0.923606786;7.3864E-05
2465257; A.D. 2037-Jul-17 12:00:00.0000;0.425387325;-0.923012397;7.37722E-05
2465257.083; A.D. 2037-Jul-17 14:00:00.0000;0.426665801;-0.9224162;7.36812E-05
2465257.167; A.D. 2037-Jul-17 16:00:00.0000;0.427943428;-0.921818197;7.35911E-05
2465257.25; A.D. 2037-Jul-17 18:00:00.0000;0.429220206;-0.921218388;7.35018E-05
2465257.333; A.D. 2037-Jul-17 20:00:00.0000;0.43049613;-0.920616776;7.34134E-05
2465257.417; A.D. 2037-Jul-17 22:00:00.0000;0.431771199;-0.920013361;7.33258E-05
2465257.5; A.D. 2037-Jul-18 00:00:00.0000;0.43304541;-0.919408145;7.32392E-05
2465257.583; A.D. 2037-Jul-18 02:00:00.0000;0.434318761;-0.91880113;7.31534E-05
2465257.667; A.D. 2037-Jul-18 04:00:00.0000;0.43559125;-0.918192316;7.30685E-05
2465257.75; A.D. 2037-Jul-18 06:00:00.0000;0.436862873;-0.917581706;7.29846E-05
2465257.833; A.D. 2037-Jul-18 08:00:00.0000;0.438133628;-0.9169693;7.29015E-05
2465257.917; A.D. 2037-Jul-18 10:00:00.0000;0.439403513;-0.916355101;7.28194E-05
2465258; A.D. 2037-Jul-18 12:00:00.0000;0.440672525;-0.915739109;7.27383E-05
2465258.083; A.D. 2037-Jul-18 14:00:00.0000;0.441940662;-0.915121326;7.2658E-05
2465258.167; A.D. 2037-Jul-18 16:00:00.0000;0.443207922;-0.914501754;7.25788E-05
2465258.25; A.D. 2037-Jul-18 18:00:00.0000;0.444474301;-0.913880393;7.25005E-05
2465258.333; A.D. 2037-Jul-18 20:00:00.0000;0.445739799;-0.913257246;7.24231E-05
2465258.417; A.D. 2037-Jul-18 22:00:00.0000;0.447004411;-0.912632313;7.23467E-05
2465258.5; A.D. 2037-Jul-19 00:00:00.0000;0.448268136;-0.912005597;7.22713E-05
2465258.583; A.D. 2037-Jul-19 02:00:00.0000;0.449530972;-0.911377098;7.21969E-05
2465258.667; A.D. 2037-Jul-19 04:00:00.0000;0.450792916;-0.910746818;7.21234E-05
2465258.75; A.D. 2037-Jul-19 06:00:00.0000;0.452053965;-0.910114759;7.20509E-05
2465258.833; A.D. 2037-Jul-19 08:00:00.0000;0.453314117;-0.909480921;7.19794E-05
2465258.917; A.D. 2037-Jul-19 10:00:00.0000;0.45457337;-0.908845307;7.19089E-05
2465259; A.D. 2037-Jul-19 12:00:00.0000;0.455831722;-0.908207918;7.18394E-05
2465259.083; A.D. 2037-Jul-19 14:00:00.0000;0.457089169;-0.907568755;7.17709E-05
2465259.167; A.D. 2037-Jul-19 16:00:00.0000;0.458345711;-0.90692782;7.17033E-05
2465259.25; A.D. 2037-Jul-19 18:00:00.0000;0.459601343;-0.906285113;7.16368E-05
2465259.333; A.D. 2037-Jul-19 20:00:00.0000;0.460856065;-0.905640638;7.15712E-05
2465259.417; A.D. 2037-Jul-19 22:00:00.0000;0.462109873;-0.904994394;7.15066E-05
2465259.5; A.D. 2037-Jul-20 00:00:00.0000;0.463362766;-0.904346384;7.1443E-05
2465259.583; A.D. 2037-Jul-20 02:00:00.0000;0.464614741;-0.903696609;7.13804E-05
2465259.667; A.D. 2037-Jul-20 04:00:00.0000;0.465865795;-0.90304507;7.13188E-05
2465259.75; A.D. 2037-Jul-20 06:00:00.0000;0.467115927;-0.902391768;7.12581E-05
2465259.833; A.D. 2037-Jul-20 08:00:00.0000;0.468365133;-0.901736706;7.11985E-05
2465259.917; A.D. 2037-Jul-20 10:00:00.0000;0.469613413;-0.901079885;7.11398E-05
2465260; A.D. 2037-Jul-20 12:00:00.0000;0.470860762;-0.900421306;7.1082E-05
2465260.083; A.D. 2037-Jul-20 14:00:00.0000;0.47210718;-0.89976097;7.10252E-05
2465260.167; A.D. 2037-Jul-20 16:00:00.0000;0.473352664;-0.899098879;7.09694E-05
2465260.25; A.D. 2037-Jul-20 18:00:00.0000;0.474597211;-0.898435035;7.09146E-05
2465260.333; A.D. 2037-Jul-20 20:00:00.0000;0.475840819;-0.897769439;7.08606E-05
2465260.417; A.D. 2037-Jul-20 22:00:00.0000;0.477083486;-0.897102091;7.08076E-05
2465260.5; A.D. 2037-Jul-21 00:00:00.0000;0.47832521;-0.896432995;7.07556E-05
2465260.583; A.D. 2037-Jul-21 02:00:00.0000;0.479565988;-0.895762151;7.07045E-05
2465260.667; A.D. 2037-Jul-21 04:00:00.0000;0.480805819;-0.89508956;7.06542E-05
2465260.75; A.D. 2037-Jul-21 06:00:00.0000;0.482044699;-0.894415224;7.06049E-05
2465260.833; A.D. 2037-Jul-21 08:00:00.0000;0.483282627;-0.893739145;7.05565E-05
2465260.917; A.D. 2037-Jul-21 10:00:00.0000;0.4845196;-0.893061324;7.0509E-05
2465261; A.D. 2037-Jul-21 12:00:00.0000;0.485755616;-0.892381762;7.04624E-05
2465261.083; A.D. 2037-Jul-21 14:00:00.0000;0.486990673;-0.891700461;7.04167E-05
2465261.167; A.D. 2037-Jul-21 16:00:00.0000;0.488224769;-0.891017422;7.03718E-05
2465261.25; A.D. 2037-Jul-21 18:00:00.0000;0.489457901;-0.890332646;7.03277E-05
2465261.333; A.D. 2037-Jul-21 20:00:00.0000;0.490690067;-0.889646136;7.02845E-05
2465261.417; A.D. 2037-Jul-21 22:00:00.0000;0.491921264;-0.888957892;7.02422E-05
2465261.5; A.D. 2037-Jul-22 00:00:00.0000;0.493151492;-0.888267916;7.02006E-05
2465261.583; A.D. 2037-Jul-22 02:00:00.0000;0.494380747;-0.88757621;7.01599E-05
2465261.667; A.D. 2037-Jul-22 04:00:00.0000;0.495609027;-0.886882774;7.012E-05
2465261.75; A.D. 2037-Jul-22 06:00:00.0000;0.49683633;-0.88618761;7.00808E-05
2465261.833; A.D. 2037-Jul-22 08:00:00.0000;0.498062653;-0.88549072;7.00424E-05
2465261.917; A.D. 2037-Jul-22 10:00:00.0000;0.499287996;-0.884792105;7.00048E-05
2465262; A.D. 2037-Jul-22 12:00:00.0000;0.500512354;-0.884091766;6.99679E-05
2465262.083; A.D. 2037-Jul-22 14:00:00.0000;0.501735727;-0.883389706;6.99318E-05
2465262.167; A.D. 2037-Jul-22 16:00:00.0000;0.502958111;-0.882685924;6.98964E-05
2465262.25; A.D. 2037-Jul-22 18:00:00.0000;0.504179505;-0.881980424;6.98617E-05
2465262.333; A.D. 2037-Jul-22 20:00:00.0000;0.505399907;-0.881273205;6.98277E-05
2465262.417; A.D. 2037-Jul-22 22:00:00.0000;0.506619314;-0.88056427;6.97943E-05
2465262.5; A.D. 2037-Jul-23 00:00:00.0000;0.507837724;-0.87985362;6.97616E-05
2465262.583; A.D. 2037-Jul-23 02:00:00.0000;0.509055135;-0.879141256;6.97296E-05
2465262.667; A.D. 2037-Jul-23 04:00:00.0000;0.510271544;-0.87842718;6.96982E-05
2465262.75; A.D. 2037-Jul-23 06:00:00.0000;0.51148695;-0.877711393;6.96675E-05
2465262.833; A.D. 2037-Jul-23 08:00:00.0000;0.51270135;-0.876993897;6.96373E-05
2465262.917; A.D. 2037-Jul-23 10:00:00.0000;0.513914743;-0.876274693;6.96077E-05
2465263; A.D. 2037-Jul-23 12:00:00.0000;0.515127125;-0.875553782;6.95787E-05
2465263.083; A.D. 2037-Jul-23 14:00:00.0000;0.516338495;-0.874831166;6.95502E-05
2465263.167; A.D. 2037-Jul-23 16:00:00.0000;0.517548851;-0.874106846;6.95223E-05
2465263.25; A.D. 2037-Jul-23 18:00:00.0000;0.51875819;-0.873380824;6.94949E-05
2465263.333; A.D. 2037-Jul-23 20:00:00.0000;0.51996651;-0.872653101;6.94681E-05
2465263.417; A.D. 2037-Jul-23 22:00:00.0000;0.521173809;-0.871923679;6.94417E-05
2465263.5; A.D. 2037-Jul-24 00:00:00.0000;0.522380085;-0.871192558;6.94157E-05
2465263.583; A.D. 2037-Jul-24 02:00:00.0000;0.523585336;-0.870459741;6.93903E-05
2465263.667; A.D. 2037-Jul-24 04:00:00.0000;0.524789559;-0.869725228;6.93652E-05
2465263.75; A.D. 2037-Jul-24 06:00:00.0000;0.525992753;-0.868989021;6.93406E-05
2465263.833; A.D. 2037-Jul-24 08:00:00.0000;0.527194914;-0.868251122;6.93164E-05
2465263.917; A.D. 2037-Jul-24 10:00:00.0000;0.528396042;-0.867511531;6.92926E-05
2465264; A.D. 2037-Jul-24 12:00:00.0000;0.529596133;-0.866770251;6.92692E-05
2465264.083; A.D. 2037-Jul-24 14:00:00.0000;0.530795187;-0.866027283;6.92461E-05
2465264.167; A.D. 2037-Jul-24 16:00:00.0000;0.531993199;-0.865282627;6.92233E-05
