JDTDB;Calendar Date (TDB);X;Y;Z;VX;VY;VZ
2464763.5; A.D. 2036-Mar-11 00:00:00.0000;0.324375768;-0.235648839;-0.049003992;0.01099352;0.024062196;0.000958737
2464763.583; A.D. 2036-Mar-11 02:00:00.0000;0.325286827;-0.233639989;-0.048923333;0.010871769;0.024150143;0.000977089
2464763.667; A.D. 2036-Mar-11 04:00:00.0000;0.326187709;-0.231623828;-0.048841143;0.010749274;0.024237625;0.000995472
2464763.75; A.D. 2036-Mar-11 06:00:00.0000;0.327078352;-0.229600398;-0.04875742;0.010626035;0.024324635;0.001013884
2464763.833; A.D. 2036-Mar-11 08:00:00.0000;0.327958694;-0.227569736;-0.048672162;0.010502048;0.024411169;0.001032325
2464763.917; A.D. 2036-Mar-11 10:00:00.0000;0.328828673;-0.225531883;-0.048585365;0.010377315;0.024497219;0.001050796
2464764; A.D. 2036-Mar-11 12:00:00.0000;0.329688226;-0.223486879;-0.048497028;0.010251833;0.024582781;0.001069295
2464764.083; A.D. 2036-Mar-11 14:00:00.0000;0.330537291;-0.221434767;-0.048407149;0.010125601;0.024667847;0.001087823
2464764.167; A.D. 2036-Mar-11 16:00:00.0000;0.331375805;-0.219375586;-0.048315724;0.009998619;0.024752412;0.001106378
2464764.25; A.D. 2036-Mar-11 18:00:00.0000;0.332203707;-0.217309379;-0.048222751;0.009870886;0.02483647;0.001124961
2464764.333; A.D. 2036-Mar-11 20:00:00.0000;0.333020932;-0.215236188;-0.048128229;0.0097424;0.024920014;0.001143571
2464764.417; A.D. 2036-Mar-11 22:00:00.0000;0.333827419;-0.213156057;-0.048032156;0.009613162;0.025003038;0.001162207
2464764.5; A.D. 2036-Mar-12 00:00:00.0000;0.334623105;-0.21106903;-0.047934528;0.009483169;0.025085536;0.00118087
2464764.583; A.D. 2036-Mar-12 02:00:00.0000;0.335407926;-0.20897515;-0.047835343;0.009352421;0.025167502;0.001199558
2464764.667; A.D. 2036-Mar-12 04:00:00.0000;0.336181821;-0.206874461;-0.047734601;0.009220918;0.025248929;0.001218271
2464764.75; A.D. 2036-Mar-12 06:00:00.0000;0.336944725;-0.20476701;-0.047632297;0.009088658;0.02532981;0.001237009
2464764.833; A.D. 2036-Mar-12 08:00:00.0000;0.337696576;-0.202652841;-0.047528432;0.008955642;0.025410139;0.001255772
2464764.917; A.D. 2036-Mar-12 10:00:00.0000;0.338437311;-0.200532002;-0.047423001;0.008821867;0.02548991;0.001274558
2464765; A.D. 2036-Mar-12 12:00:00.0000;0.339166866;-0.198404539;-0.047316005;0.008687334;0.025569116;0.001293368
2464765.083; A.D. 2036-Mar-12 14:00:00.0000;0.339885179;-0.196270499;-0.047207439;0.008552042;0.025647749;0.0013122
2464765.167; A.D. 2036-Mar-12 16:00:00.0000;0.340592185;-0.19412993;-0.047097304;0.00841599;0.025725804;0.001331055
2464765.25; A.D. 2036-Mar-12 18:00:00.0000;0.341287823;-0.191982881;-0.046985596;0.008279178;0.025803273;0.001349932
2464765.333; A.D. 2036-Mar-12 20:00:00.0000;0.341972027;-0.189829401;-0.046872315;0.008141606;0.025880149;0.00136883
2464765.417; A.D. 2036-Mar-12 22:00:00.0000;0.342644736;-0.18766954;-0.046757457;0.008003272;0.025956426;0.001387749
2464765.5; A.D. 2036-Mar-13 00:00:00.0000;0.343305885;-0.185503347;-0.046641023;0.007864177;0.026032097;0.001406688
2464765.583; A.D. 2036-Mar-13 02:00:00.0000;0.343955411;-0.183330874;-0.046523009;0.007724321;0.026107154;0.001425647
2464765.667; A.D. 2036-Mar-13 04:00:00.0000;0.34459325;-0.181152172;-0.046403414;0.007583702;0.02618159;0.001444624
2464765.75; A.D. 2036-Mar-13 06:00:00.0000;0.34521934;-0.178967293;-0.046282238;0.007442321;0.026255398;0.001463621
2464765.833; A.D. 2036-Mar-13 08:00:00.0000;0.345833616;-0.17677629;-0.046159477;0.007300177;0.026328571;0.001482635
2464765.917; A.D. 2036-Mar-13 10:00:00.0000;0.346436015;-0.174579216;-0.046035131;0.007157271;0.026401102;0.001501667
2464766; A.D. 2036-Mar-13 12:00:00.0000;0.347026473;-0.172376124;-0.045909199;0.007013602;0.026472982;0.001520716
2464766.083; A.D. 2036-Mar-13 14:00:00.0000;0.347604927;-0.17016707;-0.045781678;0.00686917;0.026544205;0.001539781
2464766.167; A.D. 2036-Mar-13 16:00:00.0000;0.348171314;-0.167952109;-0.045652568;0.006723976;0.026614764;0.001558861
2464766.25; A.D. 2036-Mar-13 18:00:00.0000;0.348725569;-0.165731295;-0.045521867;0.006578018;0.02668465;0.001577957
2464766.333; A.D. 2036-Mar-13 20:00:00.0000;0.349267629;-0.163504686;-0.045389575;0.006431298;0.026753856;0.001597067
2464766.417; A.D. 2036-Mar-13 22:00:00.0000;0.349797431;-0.161272338;-0.045255689;0.006283816;0.026822374;0.00161619
2464766.5; A.D. 2036-Mar-14 00:00:00.0000;0.35031491;-0.159034309;-0.04512021;0.006135571;0.026890197;0.001635327
2464766.583; A.D. 2036-Mar-14 02:00:00.0000;0.350820005;-0.156790658;-0.044983135;0.005986565;0.026957316;0.001654476
2464766.667; A.D. 2036-Mar-14 04:00:00.0000;0.35131265;-0.154541443;-0.044844463;0.005836797;0.027023724;0.001673636
2464766.75; A.D. 2036-Mar-14 06:00:00.0000;0.351792783;-0.152286724;-0.044704195;0.005686267;0.027089413;0.001692808
2464766.833; A.D. 2036-Mar-14 08:00:00.0000;0.35226034;-0.150026561;-0.044562328;0.005534977;0.027154375;0.00171199
2464766.917; A.D. 2036-Mar-14 10:00:00.0000;0.352715258;-0.147761015;-0.044418863;0.005382927;0.027218602;0.001731181
2464767; A.D. 2036-Mar-14 12:00:00.0000;0.353157474;-0.145490148;-0.044273798;0.005230118;0.027282086;0.001750382
2464767.083; A.D. 2036-Mar-14 14:00:00.0000;0.353586923;-0.143214022;-0.044127132;0.005076549;0.027344818;0.00176959
2464767.167; A.D. 2036-Mar-14 16:00:00.0000;0.354003544;-0.140932699;-0.043978866;0.004922223;0.027406791;0.001788806
2464767.25; A.D. 2036-Mar-14 18:00:00.0000;0.354407273;-0.138646245;-0.043828998;0.004767139;0.027467995;0.001808029
2464767.333; A.D. 2036-Mar-14 20:00:00.0000;0.354798046;-0.136354722;-0.043677528;0.004611299;0.027528423;0.001827258
2464767.417; A.D. 2036-Mar-14 22:00:00.0000;0.355175802;-0.134058196;-0.043524455;0.004454703;0.027588067;0.001846491
2464767.5; A.D. 2036-Mar-15 00:00:00.0000;0.355540476;-0.131756733;-0.043369779;0.004297353;0.027646917;0.001865729
2464767.583; A.D. 2036-Mar-15 02:00:00.0000;0.355892006;-0.129450399;-0.0432135;0.00413925;0.027704965;0.001884971
2464767.667; A.D. 2036-Mar-15 04:00:00.0000;0.35623033;-0.127139261;-0.043055617;0.003980394;0.027762203;0.001904215
2464767.75; A.D. 2036-Mar-15 06:00:00.0000;0.356555384;-0.124823388;-0.042896131;0.003820788;0.027818622;0.001923462
2464767.833; A.D. 2036-Mar-15 08:00:00.0000;0.356867107;-0.122502847;-0.04273504;0.003660432;0.027874213;0.001942709
2464767.917; A.D. 2036-Mar-15 10:00:00.0000;0.357165436;-0.120177709;-0.042572346;0.003499328;0.027928968;0.001961956
2464768; A.D. 2036-Mar-15 12:00:00.0000;0.357450308;-0.117848043;-0.042408047;0.003337477;0.027982877;0.001981203
2464768.083; A.D. 2036-Mar-15 14:00:00.0000;0.357721661;-0.11551392;-0.042242145;0.003174882;0.028035932;0.002000449
2464768.167; A.D. 2036-Mar-15 16:00:00.0000;0.357979434;-0.113175411;-0.042074639;0.003011543;0.028088123;0.002019692
2464768.25; A.D. 2036-Mar-15 18:00:00.0000;0.358223564;-0.11083259;-0.04190553;0.002847463;0.028139443;0.002038931
2464768.333; A.D. 2036-Mar-15 20:00:00.0000;0.358453991;-0.108485529;-0.041734818;0.002682643;0.028189881;0.002058167
2464768.417; A.D. 2036-Mar-15 22:00:00.0000;0.358670651;-0.106134301;-0.041562502;0.002517085;0.028239428;0.002077397
2464768.5; A.D. 2036-Mar-16 00:00:00.0000;0.358873484;-0.103778982;-0.041388585;0.002350792;0.028288076;0.002096621
2464768.583; A.D. 2036-Mar-16 02:00:00.0000;0.359062429;-0.101419647;-0.041213066;0.002183765;0.028335815;0.002115838
2464768.667; A.D. 2036-Mar-16 04:00:00.0000;0.359237425;-0.099056372;-0.041035945;0.002016006;0.028382636;0.002135047
2464768.75; A.D. 2036-Mar-16 06:00:00.0000;0.35939841;-0.096689234;-0.040857225;0.001847519;0.028428529;0.002154248
2464768.833; A.D. 2036-Mar-16 08:00:00.0000;0.359545324;-0.09431831;-0.040676904;0.001678305;0.028473485;0.002173438
2464768.917; A.D. 2036-Mar-16 10:00:00.0000;0.359678107;-0.091943679;-0.040494985;0.001508367;0.028517494;0.002192617
2464769; A.D. 2036-Mar-16 12:00:00.0000;0.359796699;-0.089565421;-0.040311469;0.001337707;0.028560548;0.002211784
2464769.083; A.D. 2036-Mar-16 14:00:00.0000;0.359901039;-0.087183615;-0.040126355;0.001166329;0.028602636;0.002230939
2464769.167; A.D. 2036-Mar-16 16:00:00.0000;0.359991067;-0.084798342;-0.039939646;0.000994235;0.028643749;0.002250079
2464769.25; A.D. 2036-Mar-16 18:00:00.0000;0.360066725;-0.082409684;-0.039751342;0.000821428;0.028683877;0.002269204
2464769.333; A.D. 2036-Mar-16 20:00:00.0000;0.360127952;-0.080017723;-0.039561446;0.000647911;0.02872301;0.002288313
2464769.417; A.D. 2036-Mar-16 22:00:00.0000;0.36017469;-0.077622544;-0.039369957;0.000473688;0.028761139;0.002307404
2464769.5; A.D. 2036-Mar-17 00:00:00.0000;0.360206881;-0.075224228;-0.039176879;0.000298761;0.028798254;0.002326477
2464769.583; A.D. 2036-Mar-17 02:00:00.0000;0.360224464;-0.072822863;-0.038982212;0.000123134;0.028834344;0.002345531
2464769.667; A.D. 2036-Mar-17 04:00:00.0000;0.360227384;-0.070418533;-0.038785958;-5.31894E-05;0.028869401;0.002364564
2464769.75; A.D. 2036-Mar-17 06:00:00.0000;0.36021558;-0.068011325;-0.038588118;-0.000230206;0.028903413;0.002383575
2464769.833; A.D. 2036-Mar-17 08:00:00.0000;0.360188997;-0.065601327;-0.038388696;-0.000407911;0.028936372;0.002402563
2464769.917; A.D. 2036-Mar-17 10:00:00.0000;0.360147576;-0.063188626;-0.038187692;-0.000586302;0.028968266;0.002421527
2464770; A.D. 2036-Mar-17 12:00:00.0000;0.360091261;-0.060773312;-0.037985109;-0.000765374;0.028999086;0.002440466
2464770.083; A.D. 2036-Mar-17 14:00:00.0000;0.360019995;-0.058355475;-0.037780948;-0.000945123;0.029028822;0.002459378
2464770.167; A.D. 2036-Mar-17 16:00:00.0000;0.359933722;-0.055935206;-0.037575213;-0.001125545;0.029057463;0.002478263
2464770.25; A.D. 2036-Mar-17 18:00:00.0000;0.359832385;-0.053512595;-0.037367905;-0.001306636;0.029084999;0.002497118
2464770.333; A.D. 2036-Mar-17 20:00:00.0000;0.359715931;-0.051087737;-0.037159027;-0.00148839;0.029111421;0.002515943
2464770.417; A.D. 2036-Mar-17 22:00:00.0000;0.359584302;-0.048660723;-0.036948582;-0.001670804;0.029136716;0.002534737
2464770.5; A.D. 2036-Mar-18 00:00:00.0000;0.359437445;-0.046231649;-0.036736572;-0.001853873;0.029160876;0.002553498
2464770.583; A.D. 2036-Mar-18 02:00:00.0000;0.359275305;-0.043800609;-0.036523;-0.002037591;0.02918389;0.002572224
2464770.667; A.D. 2036-Mar-18 04:00:00.0000;0.359097828;-0.041367699;-0.036307869;-0.002221954;0.029205747;0.002590916
2464770.75; A.D. 2036-Mar-18 06:00:00.0000;0.358904962;-0.038933017;-0.036091182;-0.002406957;0.029226437;0.00260957
2464770.833; A.D. 2036-Mar-18 08:00:00.0000;0.358696651;-0.036496659;-0.035872942;-0.002592593;0.02924595;0.002628186
2464770.917; A.D. 2036-Mar-18 10:00:00.0000;0.358472845;-0.034058725;-0.035653152;-0.002778858;0.029264274;0.002646763
2464771; A.D. 2036-Mar-18 12:00:00.0000;0.358233491;-0.031619313;-0.035431816;-0.002965747;0.0292814;0.002665299
2464771.083; A.D. 2036-Mar-18 14:00:00.0000;0.357978537;-0.029178525;-0.035208937;-0.003153252;0.029297317;0.002683793
2464771.167; A.D. 2036-Mar-18 16:00:00.0000;0.357707932;-0.026736461;-0.034984518;-0.003341369;0.029312014;0.002702243
2464771.25; A.D. 2036-Mar-18 18:00:00.0000;0.357421625;-0.024293224;-0.034758564;-0.003530091;0.02932548;0.002720649
2464771.333; A.D. 2036-Mar-18 20:00:00.0000;0.357119567;-0.021848916;-0.034531078;-0.003719412;0.029337705;0.002739007
2464771.417; A.D. 2036-Mar-18 22:00:00.0000;0.356801707;-0.019403641;-0.034302064;-0.003909325;0.029348678;0.002757318
2464771.5; A.D. 2036-Mar-19 00:00:00.0000;0.356467996;-0.016957504;-0.034071526;-0.004099825;0.029358389;0.002775579
2464771.583; A.D. 2036-Mar-19 02:00:00.0000;0.356118387;-0.014510611;-0.033839469;-0.004290904;0.029366827;0.002793789
2464771.667; A.D. 2036-Mar-19 04:00:00.0000;0.35575283;-0.012063069;-0.033605896;-0.004482556;0.029373981;0.002811947
2464771.75; A.D. 2036-Mar-19 06:00:00.0000;0.355371278;-0.009614984;-0.033370813;-0.004674773;0.02937984;0.002830051
2464771.833; A.D. 2036-Mar-19 08:00:00.0000;0.354973685;-0.007166465;-0.033134223;-0.004867549;0.029384394;0.002848099
2464771.917; A.D. 2036-Mar-19 10:00:00.0000;0.354560005;-0.004717621;-0.032896131;-0.005060875;0.029387631;0.00286609
2464772; A.D. 2036-Mar-19 12:00:00.0000;0.354130191;-0.002268563;-0.032656543;-0.005254745;0.029389542;0.002884023
2464772.083; A.D. 2036-Mar-19 14:00:00.0000;0.353684199;0.000180598;-0.032415462;-0.00544915;0.029390115;0.002901895
2464772.167; A.D. 2036-Mar-19 16:00:00.0000;0.353221985;0.002629752;-0.032172895;-0.005644084;0.02938934;0.002919706
2464772.25; A.D. 2036-Mar-19 18:00:00.0000;0.352743504;0.005078784;-0.031928846;-0.005839537;0.029387205;0.002937453
2464772.333; A.D. 2036-Mar-19 20:00:00.0000;0.352248714;0.007527581;-0.031683321;-0.006035502;0.029383701;0.002955135
2464772.417; A.D. 2036-Mar-19 22:00:00.0000;0.351737573;0.009976029;-0.031436326;-0.00623197;0.029378815;0.00297275
2464772.5; A.D. 2036-Mar-20 00:00:00.0000;0.351210039;0.012424012;-0.031187865;-0.006428933;0.029372539;0.002990297
2464772.583; A.D. 2036-Mar-20 02:00:00.0000;0.350666071;0.014871413;-0.030937945;-0.006626381;0.029364859;0.003007774
2464772.667; A.D. 2036-Mar-20 04:00:00.0000;0.350105629;0.017318116;-0.030686571;-0.006824307;0.029355767;0.00302518
2464772.75; A.D. 2036-Mar-20 06:00:00.0000;0.349528674;0.019764002;-0.03043375;-0.0070227;0.029345252;0.003042511
2464772.833; A.D. 2036-Mar-20 08:00:00.0000;0.348935166;0.022208951;-0.030179488;-0.007221552;0.029333302;0.003059768
2464772.917; A.D. 2036-Mar-20 10:00:00.0000;0.348325069;0.024652845;-0.029923791;-0.007420852;0.029319907;0.003076947
2464773; A.D. 2036-Mar-20 12:00:00.0000;0.347698345;0.027095562;-0.029666666;-0.007620592;0.029305056;0.003094048
2464773.083; A.D. 2036-Mar-20 14:00:00.0000;0.347054958;0.02953698;-0.029408119;-0.007820762;0.029288739;0.003111068
2464773.167; A.D. 2036-Mar-20 16:00:00.0000;0.346394873;0.031976977;-0.029148157;-0.008021351;0.029270944;0.003128006
2464773.25; A.D. 2036-Mar-20 18:00:00.0000;0.345718055;0.03441543;-0.028886787;-0.008222348;0.029251663;0.00314486
2464773.333; A.D. 2036-Mar-20 20:00:00.0000;0.345024471;0.036852213;-0.028624016;-0.008423745;0.029230883;0.003161629
2464773.417; A.D. 2036-Mar-20 22:00:00.0000;0.344314087;0.039287202;-0.028359851;-0.008625529;0.029208595;0.003178309
2464773.5; A.D. 2036-Mar-21 00:00:00.0000;0.343586872;0.04172027;-0.0280943;-0.008827691;0.029184788;0.0031949
2464773.583; A.D. 2036-Mar-21 02:00:00.0000;0.342842795;0.04415129;-0.02782737;-0.009030218;0.029159452;0.003211399
2464773.667; A.D. 2036-Mar-21 04:00:00.0000;0.342081826;0.046580136;-0.027559069;-0.009233101;0.029132575;0.003227805
2464773.75; A.D. 2036-Mar-21 06:00:00.0000;0.341303935;0.049006677;-0.027289405;-0.009436326;0.029104149;0.003244116
2464773.833; A.D. 2036-Mar-21 08:00:00.0000;0.340509096;0.051430784;-0.027018386;-0.009639883;0.029074163;0.00326033
2464773.917; A.D. 2036-Mar-21 10:00:00.0000;0.339697279;0.053852327;-0.02674602;-0.00984376;0.029042606;0.003276444
2464774; A.D. 2036-Mar-21 12:00:00.0000;0.33886846;0.056271174;-0.026472315;-0.010047945;0.029009469;0.003292458
2464774.083; A.D. 2036-Mar-21 14:00:00.0000;0.338022614;0.058687194;-0.02619728;-0.010252425;0.028974741;0.003308369
2464774.167; A.D. 2036-Mar-21 16:00:00.0000;0.337159715;0.061100253;-0.025920923;-0.010457189;0.028938412;0.003324175
2464774.25; A.D. 2036-Mar-21 18:00:00.0000;0.336279741;0.063510218;-0.025643253;-0.010662222;0.028900473;0.003339874
2464774.333; A.D. 2036-Mar-21 20:00:00.0000;0.335382671;0.065916954;-0.02536428;-0.010867513;0.028860914;0.003355464
2464774.417; A.D. 2036-Mar-21 22:00:00.0000;0.334468482;0.068320325;-0.025084012;-0.011073047;0.028819725;0.003370943
2464774.5; A.D. 2036-Mar-22 00:00:00.0000;0.333537157;0.070720196;-0.024802459;-0.011278813;0.028776896;0.00338631
2464774.583; A.D. 2036-Mar-22 02:00:00.0000;0.332588674;0.073116429;-0.024519631;-0.011484796;0.028732417;0.003401561
2464774.667; A.D. 2036-Mar-22 04:00:00.0000;0.331623018;0.075508886;-0.024235536;-0.011690983;0.02868628;0.003416696
2464774.75; A.D. 2036-Mar-22 06:00:00.0000;0.330640172;0.077897429;-0.023950185;-0.011897359;0.028638475;0.003431712
2464774.833; A.D. 2036-Mar-22 08:00:00.0000;0.32964012;0.080281918;-0.023663587;-0.012103911;0.028588992;0.003446607
2464774.917; A.D. 2036-Mar-22 10:00:00.0000;0.328622849;0.082662214;-0.023375754;-0.012310624;0.028537822;0.003461378
2464775; A.D. 2036-Mar-22 12:00:00.0000;0.327588345;0.085038175;-0.023086694;-0.012517483;0.028484957;0.003476025
2464775.083; A.D. 2036-Mar-22 14:00:00.0000;0.326536598;0.08740966;-0.02279642;-0.012724473;0.028430387;0.003490544
2464775.167; A.D. 2036-Mar-22 16:00:00.0000;0.325467597;0.089776525;-0.022504941;-0.012931581;0.028374104;0.003504934
2464775.25; A.D. 2036-Mar-22 18:00:00.0000;0.324381332;0.092138629;-0.022212268;-0.013138789;0.028316099;0.003519192
2464775.333; A.D. 2036-Mar-22 20:00:00.0000;0.323277796;0.094495827;-0.021918412;-0.013346084;0.028256363;0.003533317
2464775.417; A.D. 2036-Mar-22 22:00:00.0000;0.322156983;0.096847975;-0.021623385;-0.013553448;0.028194888;0.003547306
2464775.5; A.D. 2036-Mar-23 00:00:00.0000;0.321018886;0.099194926;-0.021327198;-0.013760867;0.028131665;0.003561157
2464775.583; A.D. 2036-Mar-23 02:00:00.0000;0.319863504;0.101536537;-0.021029863;-0.013968324;0.028066687;0.003574868
2464775.667; A.D. 2036-Mar-23 04:00:00.0000;0.318690832;0.103872659;-0.020731391;-0.014175802;0.027999945;0.003588437
2464775.75; A.D. 2036-Mar-23 06:00:00.0000;0.31750087;0.106203145;-0.020431794;-0.014383286;0.027931431;0.003601862
2464775.833; A.D. 2036-Mar-23 08:00:00.0000;0.316293618;0.108527848;-0.020131085;-0.014590759;0.027861139;0.00361514
2464775.917; A.D. 2036-Mar-23 10:00:00.0000;0.315069078;0.110846618;-0.019829275;-0.014798202;0.027789059;0.003628269
2464776; A.D. 2036-Mar-23 12:00:00.0000;0.313827252;0.113159308;-0.019526377;-0.015005601;0.027715186;0.003641248
2464776.083; A.D. 2036-Mar-23 14:00:00.0000;0.312568146;0.115465766;-0.019222405;-0.015212936;0.027639511;0.003654074
2464776.167; A.D. 2036-Mar-23 16:00:00.0000;0.311291765;0.117765843;-0.018917369;-0.01542019;0.027562028;0.003666744
2464776.25; A.D. 2036-Mar-23 18:00:00.0000;0.309998117;0.120059387;-0.018611285;-0.015627346;0.02748273;0.003679257
2464776.333; A.D. 2036-Mar-23 20:00:00.0000;0.308687211;0.122346247;-0.018304164;-0.015834385;0.027401609;0.003691611
2464776.417; A.D. 2036-Mar-23 22:00:00.0000;0.307359056;0.124626271;-0.017996021;-0.01604129;0.027318661;0.003703803
2464776.5; A.D. 2036-Mar-24 00:00:00.0000;0.306013667;0.126899306;-0.017686868;-0.016248041;0.027233878;0.00371583
2464776.583; A.D. 2036-Mar-24 02:00:00.0000;0.304651054;0.1291652;-0.017376721;-0.016454621;0.027147254;0.003727692
2464776.667; A.D. 2036-Mar-24 04:00:00.0000;0.303271235;0.131423797;-0.017065591;-0.016661009;0.027058784;0.003739385
2464776.75; A.D. 2036-Mar-24 06:00:00.0000;0.301874225;0.133674945;-0.016753494;-0.016867188;0.026968462;0.003750907
2464776.833; A.D. 2036-Mar-24 08:00:00.0000;0.300460043;0.135918489;-0.016440445;-0.017073138;0.026876282;0.003762257
2464776.917; A.D. 2036-Mar-24 10:00:00.0000;0.299028709;0.138154274;-0.016126456;-0.01727884;0.026782239;0.003773432
2464777; A.D. 2036-Mar-24 12:00:00.0000;0.297580244;0.140382144;-0.015811544;-0.017484274;0.026686329;0.003784429
2464777.083; A.D. 2036-Mar-24 14:00:00.0000;0.296114672;0.142601943;-0.015495723;-0.017689419;0.026588546;0.003795247
2464777.167; A.D. 2036-Mar-24 16:00:00.0000;0.294632016;0.144813516;-0.015179008;-0.017894257;0.026488886;0.003805883
2464777.25; A.D. 2036-Mar-24 18:00:00.0000;0.293132304;0.147016705;-0.014861415;-0.018098767;0.026387344;0.003816335
2464777.333; A.D. 2036-Mar-24 20:00:00.0000;0.291615565;0.149211354;-0.014542958;-0.018302928;0.026283917;0.003826602
2464777.417; A.D. 2036-Mar-24 22:00:00.0000;0.290081827;0.151397306;-0.014223653;-0.01850672;0.026178601;0.00383668
2464777.5; A.D. 2036-Mar-25 00:00:00.0000;0.288531122;0.153574402;-0.013903516;-0.018710122;0.026071393;0.003846567
2464777.583; A.D. 2036-Mar-25 02:00:00.0000;0.286963485;0.155742485;-0.013582564;-0.018913113;0.025962289;0.003856262
2464777.667; A.D. 2036-Mar-25 04:00:00.0000;0.285378949;0.157901397;-0.013260811;-0.019115673;0.025851285;0.003865763
2464777.75; A.D. 2036-Mar-25 06:00:00.0000;0.283777552;0.16005098;-0.012938275;-0.019317779;0.02573838;0.003875066
2464777.833; A.D. 2036-Mar-25 08:00:00.0000;0.282159332;0.162191075;-0.012614972;-0.019519411;0.025623572;0.00388417
2464777.917; A.D. 2036-Mar-25 10:00:00.0000;0.28052433;0.164321522;-0.012290919;-0.019720547;0.025506857;0.003893073
2464778; A.D. 2036-Mar-25 12:00:00.0000;0.278872589;0.166442164;-0.011966133;-0.019921164;0.025388234;0.003901772
2464778.083; A.D. 2036-Mar-25 14:00:00.0000;0.277204151;0.168552842;-0.01164063;-0.020121242;0.025267701;0.003910266
2464778.167; A.D. 2036-Mar-25 16:00:00.0000;0.275519064;0.170653395;-0.011314428;-0.020320757;0.025145258;0.003918552
2464778.25; A.D. 2036-Mar-25 18:00:00.0000;0.273817375;0.172743665;-0.010987544;-0.020519689;0.025020902;0.003926628
2464778.333; A.D. 2036-Mar-25 20:00:00.0000;0.272099133;0.174823492;-0.010659995;-0.020718014;0.024894635;0.003934492
2464778.417; A.D. 2036-Mar-25 22:00:00.0000;0.27036439;0.176892717;-0.010331801;-0.02091571;0.024766454;0.003942142
2464778.5; A.D. 2036-Mar-26 00:00:00.0000;0.268613199;0.178951181;-0.010002978;-0.021112754;0.024636361;0.003949576
2464778.583; A.D. 2036-Mar-26 02:00:00.0000;0.266845616;0.180998725;-0.009673544;-0.021309124;0.024504356;0.003956792
2464778.667; A.D. 2036-Mar-26 04:00:00.0000;0.265061698;0.183035188;-0.009343519;-0.021504796;0.024370438;0.003963788
2464778.75; A.D. 2036-Mar-26 06:00:00.0000;0.263261503;0.185060411;-0.009012919;-0.021699749;0.024234609;0.003970562
2464778.833; A.D. 2036-Mar-26 08:00:00.0000;0.261445094;0.187074236;-0.008681764;-0.021893957;0.024096871;0.003977111
2464778.917; A.D. 2036-Mar-26 10:00:00.0000;0.259612532;0.189076503;-0.008350074;-0.022087399;0.023957225;0.003983434
2464779; A.D. 2036-Mar-26 12:00:00.0000;0.257763882;0.191067054;-0.008017865;-0.022280051;0.023815673;0.003989529
2464779.083; A.D. 2036-Mar-26 14:00:00.0000;0.255899212;0.193045729;-0.007685159;-0.02247189;0.023672217;0.003995393
2464779.167; A.D. 2036-Mar-26 16:00:00.0000;0.254018591;0.195012371;-0.007351973;-0.022662892;0.02352686;0.004001026
2464779.25; A.D. 2036-Mar-26 18:00:00.0000;0.252122088;0.19696682;-0.007018327;-0.022853033;0.023379605;0.004006424
2464779.333; A.D. 2036-Mar-26 20:00:00.0000;0.250209776;0.198908919;-0.006684242;-0.02304229;0.023230456;0.004011587
2464779.417; A.D. 2036-Mar-26 22:00:00.0000;0.248281731;0.20083851;-0.006349736;-0.023230639;0.023079415;0.004016511
2464779.5; A.D. 2036-Mar-27 00:00:00.0000;0.246338029;0.202755436;-0.00601483;-0.023418056;0.022926488;0.004021196
2464779.583; A.D. 2036-Mar-27 02:00:00.0000;0.244378749;0.204659539;-0.005679544;-0.023604517;0.022771679;0.00402564
2464779.667; A.D. 2036-Mar-27 04:00:00.0000;0.24240397;0.206550663;-0.005343897;-0.023789999;0.022614993;0.00402984
2464779.75; A.D. 2036-Mar-27 06:00:00.0000;0.240413777;0.208428652;-0.00500791;-0.023974477;0.022456434;0.004033795
2464779.833; A.D. 2036-Mar-27 08:00:00.0000;0.238408253;0.210293351;-0.004671605;-0.024157928;0.022296009;0.004037504
2464779.917; A.D. 2036-Mar-27 10:00:00.0000;0.236387485;0.212144602;-0.004335;-0.024340326;0.022133723;0.004040964
2464780; A.D. 2036-Mar-27 12:00:00.0000;0.234351561;0.213982253;-0.003998118;-0.024521649;0.021969584;0.004044173
2464780.083; A.D. 2036-Mar-27 14:00:00.0000;0.232300574;0.215806148;-0.003660978;-0.024701872;0.021803597;0.004047131
2464780.167; A.D. 2036-Mar-27 16:00:00.0000;0.230234614;0.217616135;-0.003323603;-0.024880971;0.021635771;0.004049836
2464780.25; A.D. 2036-Mar-27 18:00:00.0000;0.228153777;0.219412059;-0.002986013;-0.025058922;0.021466111;0.004052285
2464780.333; A.D. 2036-Mar-27 20:00:00.0000;0.226058159;0.221193769;-0.002648229;-0.0252357;0.021294628;0.004054478
2464780.417; A.D. 2036-Mar-27 22:00:00.0000;0.22394786;0.222961113;-0.002310273;-0.025411282;0.021121328;0.004056413
2464780.5; A.D. 2036-Mar-28 00:00:00.0000;0.22182298;0.22471394;-0.001972167;-0.025585644;0.020946221;0.004058088
2464780.583; A.D. 2036-Mar-28 02:00:00.0000;0.219683621;0.2264521;-0.001633933;-0.025758761;0.020769316;0.004059502
2464780.667; A.D. 2036-Mar-28 04:00:00.0000;0.217529888;0.228175443;-0.001295591;-0.025930609;0.020590622;0.004060653
2464780.75; A.D. 2036-Mar-28 06:00:00.0000;0.215361888;0.229883821;-0.000957165;-0.026101165;0.02041015;0.00406154
