JDTDB;Calendar Date (TDB);X;Y;Z;VX;VY;VZ
2464644.5; A.D. 2035-Nov-13 00:00:00.0000;0.24085364;-0.686424778;-0.023345774;0.018949845;0.006628591;-0.001002025
2464644.583; A.D. 2035-Nov-13 02:00:00.0000;0.242432151;-0.685870566;-0.023429214;0.018934389;0.006672476;-0.001000529
2464644.667; A.D. 2035-Nov-13 04:00:00.0000;0.244009369;-0.6853127;-0.023512529;0.018918834;0.006716323;-0.000999028
2464644.75; A.D. 2035-Nov-13 06:00:00.0000;0.245585287;-0.68475118;-0.023595718;0.018903177;0.006760135;-0.000997522
2464644.833; A.D. 2035-Nov-13 08:00:00.0000;0.247159896;-0.684186011;-0.023678782;0.018887421;0.006803909;-0.00099601
2464644.917; A.D. 2035-Nov-13 10:00:00.0000;0.248733188;-0.683617196;-0.02376172;0.018871564;0.006847647;-0.000994493
2464645; A.D. 2035-Nov-13 12:00:00.0000;0.250305154;-0.683044738;-0.023844531;0.018855606;0.006891347;-0.000992971
2464645.083; A.D. 2035-Nov-13 14:00:00.0000;0.251875786;-0.682468639;-0.023927215;0.018839549;0.00693501;-0.000991443
2464645.167; A.D. 2035-Nov-13 16:00:00.0000;0.253445076;-0.681888904;-0.024009771;0.018823391;0.006978635;-0.00098991
2464645.25; A.D. 2035-Nov-13 18:00:00.0000;0.255013015;-0.681305535;-0.0240922;0.018807133;0.007022223;-0.000988372
2464645.333; A.D. 2035-Nov-13 20:00:00.0000;0.256579595;-0.680718535;-0.0241745;0.018790775;0.007065772;-0.000986829
2464645.417; A.D. 2035-Nov-13 22:00:00.0000;0.258144808;-0.680127907;-0.024256671;0.018774318;0.007109282;-0.000985281
2464645.5; A.D. 2035-Nov-14 00:00:00.0000;0.259708645;-0.679533655;-0.024338713;0.01875776;0.007152754;-0.000983727
2464645.583; A.D. 2035-Nov-14 02:00:00.0000;0.261271099;-0.678935782;-0.024420625;0.018741103;0.007196188;-0.000982168
2464645.667; A.D. 2035-Nov-14 04:00:00.0000;0.26283216;-0.678334292;-0.024502408;0.018724346;0.007239582;-0.000980604
2464645.75; A.D. 2035-Nov-14 06:00:00.0000;0.26439182;-0.677729187;-0.024584059;0.01870749;0.007282937;-0.000979034
2464645.833; A.D. 2035-Nov-14 08:00:00.0000;0.265950072;-0.67712047;-0.02466558;0.018690535;0.007326252;-0.00097746
2464645.917; A.D. 2035-Nov-14 10:00:00.0000;0.267506907;-0.676508146;-0.024746969;0.01867348;0.007369528;-0.00097588
2464646; A.D. 2035-Nov-14 12:00:00.0000;0.269062316;-0.675892217;-0.024828226;0.018656326;0.007412764;-0.000974295
2464646.083; A.D. 2035-Nov-14 14:00:00.0000;0.270616292;-0.675272686;-0.024909351;0.018639072;0.007455959;-0.000972705
2464646.167; A.D. 2035-Nov-14 16:00:00.0000;0.272168825;-0.674649558;-0.024990344;0.01862172;0.007499114;-0.00097111
2464646.25; A.D. 2035-Nov-14 18:00:00.0000;0.273719909;-0.674022835;-0.025071203;0.018604269;0.007542229;-0.000969509
2464646.333; A.D. 2035-Nov-14 20:00:00.0000;0.275269534;-0.673392521;-0.025151928;0.018586719;0.007585302;-0.000967904
2464646.417; A.D. 2035-Nov-14 22:00:00.0000;0.276817693;-0.672758619;-0.02523252;0.01856907;0.007628335;-0.000966293
2464646.5; A.D. 2035-Nov-15 00:00:00.0000;0.278364376;-0.672121133;-0.025312977;0.018551323;0.007671326;-0.000964677
2464646.583; A.D. 2035-Nov-15 02:00:00.0000;0.279909577;-0.671480066;-0.025393299;0.018533476;0.007714276;-0.000963057
2464646.667; A.D. 2035-Nov-15 04:00:00.0000;0.281453286;-0.670835421;-0.025473486;0.018515532;0.007757184;-0.000961431
2464646.75; A.D. 2035-Nov-15 06:00:00.0000;0.282995496;-0.670187203;-0.025553538;0.018497489;0.00780005;-0.0009598
2464646.833; A.D. 2035-Nov-15 08:00:00.0000;0.284536198;-0.669535414;-0.025633453;0.018479348;0.007842874;-0.000958163
2464646.917; A.D. 2035-Nov-15 10:00:00.0000;0.286075385;-0.668880059;-0.025713231;0.018461109;0.007885655;-0.000956522
2464647; A.D. 2035-Nov-15 12:00:00.0000;0.287613047;-0.668221139;-0.025792873;0.018442771;0.007928394;-0.000954876
2464647.083; A.D. 2035-Nov-15 14:00:00.0000;0.289149177;-0.667558661;-0.025872377;0.018424336;0.00797109;-0.000953224
2464647.167; A.D. 2035-Nov-15 16:00:00.0000;0.290683767;-0.666892626;-0.025951744;0.018405802;0.008013743;-0.000951568
2464647.25; A.D. 2035-Nov-15 18:00:00.0000;0.292216808;-0.666223038;-0.026030972;0.018387171;0.008056352;-0.000949906
2464647.333; A.D. 2035-Nov-15 20:00:00.0000;0.293748293;-0.665549902;-0.026110061;0.018368443;0.008098918;-0.00094824
2464647.417; A.D. 2035-Nov-15 22:00:00.0000;0.295278213;-0.66487322;-0.026189012;0.018349616;0.00814144;-0.000946568
2464647.5; A.D. 2035-Nov-16 00:00:00.0000;0.296806559;-0.664192996;-0.026267823;0.018330692;0.008183919;-0.000944892
2464647.583; A.D. 2035-Nov-16 02:00:00.0000;0.298333325;-0.663509235;-0.026346493;0.018311671;0.008226353;-0.00094321
2464647.667; A.D. 2035-Nov-16 04:00:00.0000;0.299858502;-0.662821939;-0.026425024;0.018292553;0.008268742;-0.000941524
2464647.75; A.D. 2035-Nov-16 06:00:00.0000;0.301382081;-0.662131112;-0.026503414;0.018273337;0.008311087;-0.000939832
2464647.833; A.D. 2035-Nov-16 08:00:00.0000;0.302904055;-0.661436759;-0.026581663;0.018254024;0.008353387;-0.000938135
2464647.917; A.D. 2035-Nov-16 10:00:00.0000;0.304424416;-0.660738882;-0.02665977;0.018234615;0.008395643;-0.000936434
2464648; A.D. 2035-Nov-16 12:00:00.0000;0.305943155;-0.660037486;-0.026737735;0.018215108;0.008437852;-0.000934727
2464648.083; A.D. 2035-Nov-16 14:00:00.0000;0.307460265;-0.659332575;-0.026815557;0.018195505;0.008480017;-0.000933016
2464648.167; A.D. 2035-Nov-16 16:00:00.0000;0.308975737;-0.658624151;-0.026893237;0.018175805;0.008522135;-0.000931299
2464648.25; A.D. 2035-Nov-16 18:00:00.0000;0.310489563;-0.65791222;-0.026970774;0.018156009;0.008564208;-0.000929578
2464648.333; A.D. 2035-Nov-16 20:00:00.0000;0.312001735;-0.657196785;-0.027048167;0.018136116;0.008606234;-0.000927852
2464648.417; A.D. 2035-Nov-16 22:00:00.0000;0.313512246;-0.656477849;-0.027125416;0.018116126;0.008648214;-0.000926121
2464648.5; A.D. 2035-Nov-17 00:00:00.0000;0.315021087;-0.655755417;-0.02720252;0.018096041;0.008690148;-0.000924385
2464648.583; A.D. 2035-Nov-17 02:00:00.0000;0.31652825;-0.655029492;-0.02727948;0.018075859;0.008732034;-0.000922644
2464648.667; A.D. 2035-Nov-17 04:00:00.0000;0.318033728;-0.654300079;-0.027356294;0.018055582;0.008773874;-0.000920898
2464648.75; A.D. 2035-Nov-17 06:00:00.0000;0.319537511;-0.653567181;-0.027432962;0.018035208;0.008815666;-0.000919147
2464648.833; A.D. 2035-Nov-17 08:00:00.0000;0.321039593;-0.652830803;-0.027509485;0.018014739;0.008857411;-0.000917391
2464648.917; A.D. 2035-Nov-17 10:00:00.0000;0.322539965;-0.652090947;-0.027585861;0.017994174;0.008899109;-0.000915631
2464649; A.D. 2035-Nov-17 12:00:00.0000;0.324038619;-0.651347619;-0.02766209;0.017973513;0.008940758;-0.000913865
2464649.083; A.D. 2035-Nov-17 14:00:00.0000;0.325535548;-0.650600822;-0.027738172;0.017952757;0.008982359;-0.000912095
2464649.167; A.D. 2035-Nov-17 16:00:00.0000;0.327030743;-0.649850561;-0.027814106;0.017931906;0.009023912;-0.00091032
2464649.25; A.D. 2035-Nov-17 18:00:00.0000;0.328524196;-0.649096838;-0.027889891;0.017910959;0.009065416;-0.00090854
2464649.333; A.D. 2035-Nov-17 20:00:00.0000;0.3300159;-0.648339659;-0.027965529;0.017889917;0.009106872;-0.000906755
2464649.417; A.D. 2035-Nov-17 22:00:00.0000;0.331505847;-0.647579028;-0.028041017;0.017868781;0.009148278;-0.000904966
2464649.5; A.D. 2035-Nov-18 00:00:00.0000;0.332994028;-0.646814948;-0.028116356;0.017847549;0.009189635;-0.000903172
2464649.583; A.D. 2035-Nov-18 02:00:00.0000;0.334480435;-0.646047423;-0.028191546;0.017826222;0.009230943;-0.000901373
2464649.667; A.D. 2035-Nov-18 04:00:00.0000;0.335965062;-0.645276459;-0.028266585;0.017804801;0.009272202;-0.000899569
2464649.75; A.D. 2035-Nov-18 06:00:00.0000;0.3374479;-0.644502058;-0.028341474;0.017783285;0.00931341;-0.00089776
2464649.833; A.D. 2035-Nov-18 08:00:00.0000;0.33892894;-0.643724225;-0.028416212;0.017761675;0.009354568;-0.000895947
2464649.917; A.D. 2035-Nov-18 10:00:00.0000;0.340408176;-0.642942964;-0.028490798;0.017739971;0.009395677;-0.000894129
2464650; A.D. 2035-Nov-18 12:00:00.0000;0.3418856;-0.64215828;-0.028565233;0.017718172;0.009436734;-0.000892306
2464650.083; A.D. 2035-Nov-18 14:00:00.0000;0.343361202;-0.641370177;-0.028639516;0.017696279;0.009477741;-0.000890478
2464650.167; A.D. 2035-Nov-18 16:00:00.0000;0.344834977;-0.640578658;-0.028713646;0.017674292;0.009518697;-0.000888646
2464650.25; A.D. 2035-Nov-18 18:00:00.0000;0.346306915;-0.639783729;-0.028787623;0.017652212;0.009559602;-0.000886809
2464650.333; A.D. 2035-Nov-18 20:00:00.0000;0.347777009;-0.638985393;-0.028861447;0.017630037;0.009600456;-0.000884967
2464650.417; A.D. 2035-Nov-18 22:00:00.0000;0.349245252;-0.638183654;-0.028935117;0.017607769;0.009641258;-0.00088312
2464650.5; A.D. 2035-Nov-19 00:00:00.0000;0.350711635;-0.637378518;-0.029008634;0.017585407;0.009682008;-0.000881269
2464650.583; A.D. 2035-Nov-19 02:00:00.0000;0.352176151;-0.636569988;-0.029081995;0.017562952;0.009722706;-0.000879413
2464650.667; A.D. 2035-Nov-19 04:00:00.0000;0.353638791;-0.635758068;-0.029155202;0.017540404;0.009763352;-0.000877553
2464650.75; A.D. 2035-Nov-19 06:00:00.0000;0.355099549;-0.634942764;-0.029228254;0.017517762;0.009803946;-0.000875688
2464650.833; A.D. 2035-Nov-19 08:00:00.0000;0.356558416;-0.634124079;-0.02930115;0.017495028;0.009844487;-0.000873818
2464650.917; A.D. 2035-Nov-19 10:00:00.0000;0.358015384;-0.633302017;-0.02937389;0.0174722;0.009884975;-0.000871944
2464651; A.D. 2035-Nov-19 12:00:00.0000;0.359470446;-0.632476584;-0.029446474;0.01744928;0.009925411;-0.000870065
2464651.083; A.D. 2035-Nov-19 14:00:00.0000;0.360923595;-0.631647784;-0.029518901;0.017426267;0.009965793;-0.000868181
2464651.167; A.D. 2035-Nov-19 16:00:00.0000;0.362374822;-0.63081562;-0.029591171;0.017403162;0.010006121;-0.000866293
2464651.25; A.D. 2035-Nov-19 18:00:00.0000;0.363824119;-0.629980098;-0.029663283;0.017379964;0.010046396;-0.0008644
2464651.333; A.D. 2035-Nov-19 20:00:00.0000;0.36527148;-0.629141222;-0.029735237;0.017356674;0.010086617;-0.000862503
2464651.417; A.D. 2035-Nov-19 22:00:00.0000;0.366716896;-0.628298997;-0.029807033;0.017333291;0.010126784;-0.000860601
2464651.5; A.D. 2035-Nov-20 00:00:00.0000;0.368160359;-0.627453426;-0.029878671;0.017309817;0.010166897;-0.000858694
2464651.583; A.D. 2035-Nov-20 02:00:00.0000;0.369601863;-0.626604515;-0.029950149;0.01728625;0.010206955;-0.000856783
2464651.667; A.D. 2035-Nov-20 04:00:00.0000;0.371041398;-0.625752269;-0.030021468;0.017262592;0.010246959;-0.000854867
2464651.75; A.D. 2035-Nov-20 06:00:00.0000;0.372478959;-0.624896691;-0.030092627;0.017238842;0.010286907;-0.000852947
2464651.833; A.D. 2035-Nov-20 08:00:00.0000;0.373914536;-0.624037786;-0.030163625;0.017215;0.010326801;-0.000851022
2464651.917; A.D. 2035-Nov-20 10:00:00.0000;0.375348123;-0.623175559;-0.030234464;0.017191067;0.010366639;-0.000849093
2464652; A.D. 2035-Nov-20 12:00:00.0000;0.376779711;-0.622310014;-0.030305141;0.017167043;0.010406422;-0.000847159
2464652.083; A.D. 2035-Nov-20 14:00:00.0000;0.378209294;-0.621441156;-0.030375657;0.017142928;0.010446149;-0.000845221
2464652.167; A.D. 2035-Nov-20 16:00:00.0000;0.379636863;-0.620568991;-0.030446011;0.017118721;0.01048582;-0.000843278
2464652.25; A.D. 2035-Nov-20 18:00:00.0000;0.381062412;-0.619693521;-0.030516203;0.017094424;0.010525435;-0.000841331
2464652.333; A.D. 2035-Nov-20 20:00:00.0000;0.382485932;-0.618814753;-0.030586233;0.017070036;0.010564993;-0.00083938
2464652.417; A.D. 2035-Nov-20 22:00:00.0000;0.383907415;-0.617932691;-0.030656099;0.017045557;0.010604495;-0.000837423
2464652.5; A.D. 2035-Nov-21 00:00:00.0000;0.385326855;-0.617047339;-0.030725803;0.017020987;0.01064394;-0.000835463
2464652.583; A.D. 2035-Nov-21 02:00:00.0000;0.386744244;-0.616158702;-0.030795343;0.016996327;0.010683328;-0.000833498
2464652.667; A.D. 2035-Nov-21 04:00:00.0000;0.388159574;-0.615266786;-0.030864719;0.016971577;0.010722659;-0.000831529
2464652.75; A.D. 2035-Nov-21 06:00:00.0000;0.389572838;-0.614371594;-0.030933931;0.016946737;0.010761933;-0.000829555
2464652.833; A.D. 2035-Nov-21 08:00:00.0000;0.390984027;-0.613473132;-0.031002978;0.016921806;0.010801149;-0.000827577
2464652.917; A.D. 2035-Nov-21 10:00:00.0000;0.392393136;-0.612571404;-0.03107186;0.016896786;0.010840308;-0.000825594
2464653; A.D. 2035-Nov-21 12:00:00.0000;0.393800156;-0.611666416;-0.031140577;0.016871676;0.010879408;-0.000823607
2464653.083; A.D. 2035-Nov-21 14:00:00.0000;0.39520508;-0.610758171;-0.031209128;0.016846476;0.01091845;-0.000821616
2464653.167; A.D. 2035-Nov-21 16:00:00.0000;0.3966079;-0.609846676;-0.031277513;0.016821187;0.010957434;-0.00081962
2464653.25; A.D. 2035-Nov-21 18:00:00.0000;0.398008608;-0.608931934;-0.031345731;0.016795809;0.010996359;-0.00081762
2464653.333; A.D. 2035-Nov-21 20:00:00.0000;0.399407199;-0.608013951;-0.031413783;0.016770341;0.011035225;-0.000815615
2464653.417; A.D. 2035-Nov-21 22:00:00.0000;0.400803663;-0.607092731;-0.031481667;0.016744784;0.011074032;-0.000813607
2464653.5; A.D. 2035-Nov-22 00:00:00.0000;0.402197994;-0.60616828;-0.031549384;0.016719139;0.011112781;-0.000811594
2464653.583; A.D. 2035-Nov-22 02:00:00.0000;0.403590183;-0.605240603;-0.031616933;0.016693404;0.011151469;-0.000809576
2464653.667; A.D. 2035-Nov-22 04:00:00.0000;0.404980225;-0.604309704;-0.031684313;0.016667581;0.011190098;-0.000807555
2464653.75; A.D. 2035-Nov-22 06:00:00.0000;0.406368111;-0.603375588;-0.031751525;0.016641669;0.011228668;-0.000805529
2464653.833; A.D. 2035-Nov-22 08:00:00.0000;0.407753834;-0.602438261;-0.031818568;0.016615668;0.011267177;-0.000803499
2464653.917; A.D. 2035-Nov-22 10:00:00.0000;0.409137387;-0.601497727;-0.031885441;0.01658958;0.011305626;-0.000801464
2464654; A.D. 2035-Nov-22 12:00:00.0000;0.410518762;-0.600553991;-0.031952145;0.016563403;0.011344015;-0.000799425
2464654.083; A.D. 2035-Nov-22 14:00:00.0000;0.411897951;-0.599607059;-0.032018679;0.016537138;0.011382343;-0.000797382
2464654.167; A.D. 2035-Nov-22 16:00:00.0000;0.413274949;-0.598656936;-0.032085042;0.016510786;0.01142061;-0.000795335
2464654.25; A.D. 2035-Nov-22 18:00:00.0000;0.414649747;-0.597703626;-0.032151234;0.016484346;0.011458817;-0.000793284
2464654.333; A.D. 2035-Nov-22 20:00:00.0000;0.416022337;-0.596747135;-0.032217256;0.016457818;0.011496962;-0.000791228
2464654.417; A.D. 2035-Nov-22 22:00:00.0000;0.417392714;-0.595787467;-0.032283106;0.016431202;0.011535045;-0.000789168
2464654.5; A.D. 2035-Nov-23 00:00:00.0000;0.418760869;-0.594824629;-0.032348784;0.0164045;0.011573067;-0.000787104
2464654.583; A.D. 2035-Nov-23 02:00:00.0000;0.420126795;-0.593858625;-0.03241429;0.01637771;0.011611028;-0.000785036
2464654.667; A.D. 2035-Nov-23 04:00:00.0000;0.421490485;-0.592889459;-0.032479623;0.016350833;0.011648926;-0.000782964
2464654.75; A.D. 2035-Nov-23 06:00:00.0000;0.422851931;-0.591917139;-0.032544783;0.016323869;0.011686762;-0.000780887
2464654.833; A.D. 2035-Nov-23 08:00:00.0000;0.424211127;-0.590941667;-0.032609771;0.016296819;0.011724536;-0.000778807
2464654.917; A.D. 2035-Nov-23 10:00:00.0000;0.425568065;-0.589963051;-0.032674584;0.016269682;0.011762247;-0.000776722
2464655; A.D. 2035-Nov-23 12:00:00.0000;0.426922738;-0.588981295;-0.032739224;0.016242458;0.011799895;-0.000774633
2464655.083; A.D. 2035-Nov-23 14:00:00.0000;0.428275139;-0.587996404;-0.03280369;0.016215148;0.011837481;-0.00077254
2464655.167; A.D. 2035-Nov-23 16:00:00.0000;0.429625261;-0.587008383;-0.032867981;0.016187752;0.011875003;-0.000770443
2464655.25; A.D. 2035-Nov-23 18:00:00.0000;0.430973095;-0.586017238;-0.032932097;0.01616027;0.011912462;-0.000768341
2464655.333; A.D. 2035-Nov-23 20:00:00.0000;0.432318636;-0.585022974;-0.032996037;0.016132702;0.011949857;-0.000766236
2464655.417; A.D. 2035-Nov-23 22:00:00.0000;0.433661877;-0.584025597;-0.033059803;0.016105048;0.011987189;-0.000764127
2464655.5; A.D. 2035-Nov-24 00:00:00.0000;0.435002809;-0.583025111;-0.033123392;0.016077309;0.012024456;-0.000762013
2464655.583; A.D. 2035-Nov-24 02:00:00.0000;0.436341426;-0.582021523;-0.033186805;0.016049484;0.01206166;-0.000759896
2464655.667; A.D. 2035-Nov-24 04:00:00.0000;0.43767772;-0.581014836;-0.033250041;0.016021574;0.012098799;-0.000757774
2464655.75; A.D. 2035-Nov-24 06:00:00.0000;0.439011686;-0.580005058;-0.0333131;0.015993579;0.012135874;-0.000755649
2464655.833; A.D. 2035-Nov-24 08:00:00.0000;0.440343314;-0.578992193;-0.033375982;0.015965498;0.012172883;-0.000753519
2464655.917; A.D. 2035-Nov-24 10:00:00.0000;0.4416726;-0.577976246;-0.033438687;0.015937333;0.012209828;-0.000751385
2464656; A.D. 2035-Nov-24 12:00:00.0000;0.442999534;-0.576957223;-0.033501213;0.015909083;0.012246708;-0.000749248
2464656.083; A.D. 2035-Nov-24 14:00:00.0000;0.444324111;-0.57593513;-0.033563561;0.015880749;0.012283523;-0.000747106
2464656.167; A.D. 2035-Nov-24 16:00:00.0000;0.445646323;-0.574909971;-0.033625731;0.01585233;0.012320272;-0.000744961
2464656.25; A.D. 2035-Nov-24 18:00:00.0000;0.446966164;-0.573881753;-0.033687721;0.015823827;0.012356955;-0.000742811
2464656.333; A.D. 2035-Nov-24 20:00:00.0000;0.448283625;-0.57285048;-0.033749533;0.015795239;0.012393573;-0.000740658
2464656.417; A.D. 2035-Nov-24 22:00:00.0000;0.449598701;-0.571816159;-0.033811164;0.015766568;0.012430124;-0.000738501
2464656.5; A.D. 2035-Nov-25 00:00:00.0000;0.450911384;-0.570778795;-0.033872616;0.015737813;0.012466609;-0.000736339
2464656.583; A.D. 2035-Nov-25 02:00:00.0000;0.452221668;-0.569738393;-0.033933887;0.015708974;0.012503028;-0.000734174
2464656.667; A.D. 2035-Nov-25 04:00:00.0000;0.453529544;-0.568694959;-0.033994978;0.015680052;0.01253938;-0.000732005
2464656.75; A.D. 2035-Nov-25 06:00:00.0000;0.454835007;-0.567648498;-0.034055888;0.015651046;0.012575665;-0.000729832
2464656.833; A.D. 2035-Nov-25 08:00:00.0000;0.45613805;-0.566599016;-0.034116617;0.015621957;0.012611884;-0.000727655
2464656.917; A.D. 2035-Nov-25 10:00:00.0000;0.457438665;-0.565546519;-0.034177164;0.015592785;0.012648035;-0.000725474
2464657; A.D. 2035-Nov-25 12:00:00.0000;0.458736845;-0.564491012;-0.034237529;0.01556353;0.012684118;-0.00072329
2464657.083; A.D. 2035-Nov-25 14:00:00.0000;0.460032584;-0.563432501;-0.034297712;0.015534192;0.012720135;-0.000721101
2464657.167; A.D. 2035-Nov-25 16:00:00.0000;0.461325875;-0.562370992;-0.034357712;0.015504772;0.012756083;-0.000718909
2464657.25; A.D. 2035-Nov-25 18:00:00.0000;0.46261671;-0.56130649;-0.03441753;0.015475269;0.012791963;-0.000716713
2464657.333; A.D. 2035-Nov-25 20:00:00.0000;0.463905084;-0.560239;-0.034477165;0.015445684;0.012827776;-0.000714513
2464657.417; A.D. 2035-Nov-25 22:00:00.0000;0.465190989;-0.559168529;-0.034536615;0.015416017;0.01286352;-0.00071231
2464657.5; A.D. 2035-Nov-26 00:00:00.0000;0.466474418;-0.558095082;-0.034595883;0.015386268;0.012899195;-0.000710102
2464657.583; A.D. 2035-Nov-26 02:00:00.0000;0.467755364;-0.557018665;-0.034654966;0.015356437;0.012934802;-0.000707891
2464657.667; A.D. 2035-Nov-26 04:00:00.0000;0.469033822;-0.555939284;-0.034713864;0.015326524;0.01297034;-0.000705676
2464657.75; A.D. 2035-Nov-26 06:00:00.0000;0.470309783;-0.554856944;-0.034772578;0.01529653;0.013005808;-0.000703457
2464657.833; A.D. 2035-Nov-26 08:00:00.0000;0.471583241;-0.553771651;-0.034831107;0.015266454;0.013041208;-0.000701234
2464657.917; A.D. 2035-Nov-26 10:00:00.0000;0.47285419;-0.552683411;-0.034889451;0.015236297;0.013076538;-0.000699008
2464658; A.D. 2035-Nov-26 12:00:00.0000;0.474122622;-0.55159223;-0.034947608;0.015206059;0.013111798;-0.000696778
2464658.083; A.D. 2035-Nov-26 14:00:00.0000;0.47538853;-0.550498113;-0.03500558;0.01517574;0.013146989;-0.000694545
2464658.167; A.D. 2035-Nov-26 16:00:00.0000;0.476651909;-0.549401067;-0.035063366;0.015145341;0.01318211;-0.000692307
2464658.25; A.D. 2035-Nov-26 18:00:00.0000;0.477912752;-0.548301097;-0.035120965;0.01511486;0.01321716;-0.000690066
2464658.333; A.D. 2035-Nov-26 20:00:00.0000;0.479171051;-0.547198209;-0.035178377;0.0150843;0.013252141;-0.000687821
2464658.417; A.D. 2035-Nov-26 22:00:00.0000;0.480426799;-0.546092409;-0.035235601;0.015053659;0.01328705;-0.000685573
2464658.5; A.D. 2035-Nov-27 00:00:00.0000;0.481679991;-0.544983702;-0.035292639;0.015022938;0.013321889;-0.000683321
2464658.583; A.D. 2035-Nov-27 02:00:00.0000;0.48293062;-0.543872096;-0.035349488;0.014992137;0.013356657;-0.000681065
2464658.667; A.D. 2035-Nov-27 04:00:00.0000;0.484178679;-0.542757595;-0.035406149;0.014961256;0.013391354;-0.000678806
2464658.75; A.D. 2035-Nov-27 06:00:00.0000;0.485424161;-0.541640205;-0.035462622;0.014930296;0.01342598;-0.000676543
2464658.833; A.D. 2035-Nov-27 08:00:00.0000;0.486667059;-0.540519933;-0.035518907;0.014899256;0.013460534;-0.000674277
2464658.917; A.D. 2035-Nov-27 10:00:00.0000;0.487907368;-0.539396785;-0.035575002;0.014868137;0.013495017;-0.000672007
2464659; A.D. 2035-Nov-27 12:00:00.0000;0.48914508;-0.538270766;-0.035630908;0.014836939;0.013529427;-0.000669733
2464659.083; A.D. 2035-Nov-27 14:00:00.0000;0.490380189;-0.537141882;-0.035686624;0.014805662;0.013563766;-0.000667456
2464659.167; A.D. 2035-Nov-27 16:00:00.0000;0.491612688;-0.53601014;-0.03574215;0.014774306;0.013598033;-0.000665175
2464659.25; A.D. 2035-Nov-27 18:00:00.0000;0.492842571;-0.534875546;-0.035797486;0.014742871;0.013632227;-0.000662891
2464659.333; A.D. 2035-Nov-27 20:00:00.0000;0.494069831;-0.533738104;-0.035852632;0.014711358;0.013666349;-0.000660603
2464659.417; A.D. 2035-Nov-27 22:00:00.0000;0.495294462;-0.532597823;-0.035907586;0.014679766;0.013700398;-0.000658311
2464659.5; A.D. 2035-Nov-28 00:00:00.0000;0.496516457;-0.531454707;-0.03596235;0.014648097;0.013734374;-0.000656016
2464659.583; A.D. 2035-Nov-28 02:00:00.0000;0.497735809;-0.530308762;-0.036016922;0.014616349;0.013768278;-0.000653718
2464659.667; A.D. 2035-Nov-28 04:00:00.0000;0.498952513;-0.529159996;-0.036071303;0.014584524;0.013802108;-0.000651416
2464659.75; A.D. 2035-Nov-28 06:00:00.0000;0.500166561;-0.528008413;-0.036125492;0.01455262;0.013835864;-0.000649111
2464659.833; A.D. 2035-Nov-28 08:00:00.0000;0.501377947;-0.52685402;-0.036179488;0.01452064;0.013869547;-0.000646802
2464659.917; A.D. 2035-Nov-28 10:00:00.0000;0.502586665;-0.525696824;-0.036233292;0.014488582;0.013903156;-0.00064449
2464660; A.D. 2035-Nov-28 12:00:00.0000;0.503792709;-0.52453683;-0.036286903;0.014456447;0.013936692;-0.000642174
2464660.083; A.D. 2035-Nov-28 14:00:00.0000;0.504996071;-0.523374044;-0.036340321;0.014424235;0.013970153;-0.000639855
2464660.167; A.D. 2035-Nov-28 16:00:00.0000;0.506196746;-0.522208473;-0.036393545;0.014391946;0.01400354;-0.000637533
2464660.25; A.D. 2035-Nov-28 18:00:00.0000;0.507394726;-0.521040123;-0.036446576;0.01435958;0.014036852;-0.000635207
2464660.333; A.D. 2035-Nov-28 20:00:00.0000;0.508590007;-0.519869;-0.036499413;0.014327138;0.01407009;-0.000632877
2464660.417; A.D. 2035-Nov-28 22:00:00.0000;0.509782581;-0.51869511;-0.036552056;0.01429462;0.014103253;-0.000630545
2464660.5; A.D. 2035-Nov-29 00:00:00.0000;0.510972441;-0.51751846;-0.036604504;0.014262025;0.014136341;-0.000628209
2464660.583; A.D. 2035-Nov-29 02:00:00.0000;0.512159583;-0.516339055;-0.036656757;0.014229354;0.014169354;-0.000625869
2464660.667; A.D. 2035-Nov-29 04:00:00.0000;0.513343998;-0.515156903;-0.036708815;0.014196608;0.014202292;-0.000623527
2464660.75; A.D. 2035-Nov-29 06:00:00.0000;0.514525682;-0.513972009;-0.036760678;0.014163786;0.014235154;-0.000621181
2464660.833; A.D. 2035-Nov-29 08:00:00.0000;0.515704627;-0.512784379;-0.036812345;0.014130889;0.01426794;-0.000618831
2464660.917; A.D. 2035-Nov-29 10:00:00.0000;0.516880828;-0.511594021;-0.036863816;0.014097916;0.014300651;-0.000616479
2464661; A.D. 2035-Nov-29 12:00:00.0000;0.518054278;-0.510400939;-0.036915092;0.014064868;0.014333285;-0.000614123
2464661.083; A.D. 2035-Nov-29 14:00:00.0000;0.51922497;-0.509205142;-0.03696617;0.014031745;0.014365844;-0.000611763
2464661.167; A.D. 2035-Nov-29 16:00:00.0000;0.5203929;-0.508006634;-0.037017052;0.013998547;0.014398326;-0.000609401
2464661.25; A.D. 2035-Nov-29 18:00:00.0000;0.52155806;-0.506805423;-0.037067737;0.013965275;0.014430731;-0.000607035
2464661.333; A.D. 2035-Nov-29 20:00:00.0000;0.522720444;-0.505601514;-0.037118225;0.013931928;0.01446306;-0.000604666
2464661.417; A.D. 2035-Nov-29 22:00:00.0000;0.523880046;-0.504394915;-0.037168515;0.013898507;0.014495312;-0.000602294
2464661.5; A.D. 2035-Nov-30 00:00:00.0000;0.525036859;-0.503185631;-0.037218607;0.013865012;0.014527487;-0.000599919
